order_id,customer_id,order_status,payment_method,order_total,item_count
4934,2131,Canceled,Loyalty Points,105133.11,1.0
4935,2611,Delivered,Upi,217346.29,3.0
4936,1288,In Transit,Upi,446411.12,4.0
4937,2905,Delivered,Net Banking,401160.9,3.0
4938,2567,In Transit,Loyalty Points,,
4939,3659,In Transit,Net Banking,110064.81,3.0
4940,4307,Delivered,Net Banking,19140.0,1.0
4941,4918,Delivered,Upi,291404.19,2.0
4942,3696,Delivered,Upi,96374.5,1.0
4943,4850,Canceled,Upi,401070.6,2.0
4944,1647,Delivered,Cash On Delivery,278380.47,3.0
4945,3582,Delivered,Upi,212154.31,2.0
4946,377,Delivered,Upi,65855.58,1.0
4947,1508,In Transit,Upi,168392.98,2.0
4948,322,Delivered,Upi,19062.51,1.0
4949,2471,Delivered,Net Banking,183190.5,2.0
4950,4903,Delivered,Net Banking,161286.24,1.0
4951,1703,Canceled,Cash On Delivery,55775.02,2.0
4952,35,Canceled,Loyalty Points,152294.72,2.0
4953,2662,In Transit,Loyalty Points,50436.72,1.0
4954,2135,In Transit,Upi,201733.63,4.0
4955,2414,Canceled,Upi,203076.32,1.0
4956,1515,In Transit,Cash On Delivery,,
4957,261,Canceled,Upi,110311.74,1.0
4958,1740,Delivered,Net Banking,117620.04,1.0
4959,3556,Delivered,Net Banking,109194.32,2.0
4960,1427,Delivered,Cash On Delivery,246758.02,4.0
4961,2823,Delivered,Loyalty Points,149051.65,1.0
4962,2048,In Transit,Net Banking,309559.35,1.0
4963,3174,In Transit,Upi,120366.33,1.0
4964,1077,In Transit,Cash On Delivery,,
4965,37,In Transit,Loyalty Points,193411.96,3.0
4966,4369,Delivered,Net Banking,118025.46,2.0
4967,3117,Delivered,Upi,,
4968,1382,Canceled,Cash On Delivery,,
4969,3555,In Transit,Net Banking,56477.0,1.0
4970,4567,Delivered,Loyalty Points,140630.54,3.0
4971,2147,In Transit,Net Banking,549822.57,4.0
4972,3116,Canceled,Loyalty Points,337736.65,2.0
4973,3665,In Transit,Upi,342446.49,4.0
4974,30,Delivered,Net Banking,207518.67,2.0
4975,4834,In Transit,Loyalty Points,237128.52,1.0
4976,2910,Delivered,Loyalty Points,68266.18,1.0
4977,2760,In Transit,Net Banking,164685.25,1.0
4978,3298,Canceled,Upi,,
4979,3839,Delivered,Upi,424380.28,2.0
4980,4169,In Transit,Loyalty Points,,
4981,1519,Canceled,Cash On Delivery,97325.67,1.0
4982,264,In Transit,Net Banking,,
4983,2830,Canceled,Net Banking,82224.3,2.0
4984,252,In Transit,Loyalty Points,,
4985,4821,Delivered,Upi,40184.75,1.0
4986,36,Delivered,Net Banking,66455.58,2.0
4987,1036,Canceled,Loyalty Points,191229.77,2.0
4988,3843,In Transit,Loyalty Points,,
4989,4740,In Transit,Net Banking,191557.14,2.0
4990,2780,Delivered,Loyalty Points,,
4991,1710,Canceled,Upi,198034.1,2.0
4992,3928,Canceled,Net Banking,202627.84,2.0
4993,2356,Canceled,Net Banking,252890.06,3.0
4994,2832,Delivered,Loyalty Points,15070.05,1.0
4995,3367,Delivered,Upi,,
4996,2540,Canceled,Cash On Delivery,17560.32,1.0
4997,194,In Transit,Upi,68643.96,2.0
4998,2785,Canceled,Loyalty Points,207163.09,3.0
4999,4240,Canceled,Cash On Delivery,,
5000,2308,Canceled,Net Banking,,
5001,676,Canceled,Net Banking,,
5002,483,Delivered,Net Banking,20742.53,2.0
5003,1847,Delivered,Cash On Delivery,172652.37,2.0
5004,513,Canceled,Loyalty Points,,
5005,2556,In Transit,Net Banking,38918.0,1.0
5006,2867,Delivered,Net Banking,71815.74,3.0
5007,1365,In Transit,Net Banking,,
5008,3087,Canceled,Cash On Delivery,,
5009,1501,Canceled,Upi,412826.97,3.0
5010,1615,Delivered,Net Banking,186478.43,2.0
5011,2280,In Transit,Cash On Delivery,,
5012,1528,In Transit,Upi,,
5013,4345,In Transit,Net Banking,335934.4,2.0
5014,1532,Delivered,Loyalty Points,278310.38,4.0
5015,4352,Canceled,Cash On Delivery,25007.6,1.0
5016,44,Canceled,Loyalty Points,148306.21,2.0
5017,1640,Canceled,Upi,,
5018,4755,Canceled,Loyalty Points,195328.84,2.0
5019,4125,In Transit,Cash On Delivery,,
5020,3772,In Transit,Upi,8870.22,1.0
5021,2107,In Transit,Upi,65663.7,1.0
5022,1559,Canceled,Net Banking,20485.98,1.0
5023,2357,Delivered,Loyalty Points,,
5024,309,Canceled,Cash On Delivery,190108.16,1.0
5025,3701,Canceled,Upi,251198.89,3.0
5026,3324,Canceled,Upi,91701.88,2.0
5027,3099,Canceled,Net Banking,256867.2,2.0
5028,2394,In Transit,Cash On Delivery,83762.68,1.0
5029,3824,In Transit,Cash On Delivery,106641.9,3.0
5030,1748,In Transit,Cash On Delivery,445731.9,4.0
5031,4778,Canceled,Net Banking,11298.67,2.0
5032,1038,Delivered,Loyalty Points,82059.82,2.0
5033,3570,Canceled,Net Banking,532046.51,3.0
5034,4178,Delivered,Loyalty Points,,
5035,107,In Transit,Net Banking,18251.89,1.0
5036,2906,Canceled,Cash On Delivery,,
5037,91,Delivered,Cash On Delivery,189597.0,1.0
5038,455,In Transit,Upi,,
5039,1332,In Transit,Upi,312541.0,5.0
5040,969,Delivered,Loyalty Points,59700.25,2.0
5041,1876,In Transit,Cash On Delivery,205516.7,1.0
5042,3429,Canceled,Upi,155877.18,3.0
5043,2952,Canceled,Loyalty Points,,
5044,3514,In Transit,Upi,17172.6,1.0
5045,1284,Delivered,Net Banking,,
5046,1065,Delivered,Net Banking,,
5047,1758,Delivered,Upi,135394.9,1.0
5048,3578,Canceled,Net Banking,,
5049,3586,Canceled,Loyalty Points,121921.56,2.0
5050,2812,In Transit,Upi,280144.21,2.0
5051,2907,Canceled,Loyalty Points,76728.24,1.0
5052,1167,In Transit,Loyalty Points,144041.04,1.0
5053,3260,Canceled,Upi,288716.92,2.0
5054,337,In Transit,Cash On Delivery,,
5055,1829,Delivered,Upi,,
5056,2564,Delivered,Upi,,
5057,3666,Delivered,Net Banking,,
5058,2802,In Transit,Upi,197315.76,1.0
5059,2842,Canceled,Upi,304576.91,2.0
5060,544,Canceled,Upi,,
5061,1797,Canceled,Net Banking,75176.86,1.0
5062,2602,In Transit,Loyalty Points,68528.3,1.0
5063,4213,In Transit,Cash On Delivery,563751.48,6.0
5064,1192,Canceled,Cash On Delivery,66652.14,1.0
5065,2804,Delivered,Cash On Delivery,,
5066,2043,Canceled,Upi,319293.14,4.0
5067,4307,Canceled,Upi,210560.63,3.0
5068,2953,In Transit,Loyalty Points,106546.07,2.0
5069,141,In Transit,Cash On Delivery,351881.62,4.0
5070,593,In Transit,Cash On Delivery,183350.24,1.0
5071,3229,In Transit,Net Banking,74000.72,1.0
5072,1067,In Transit,Cash On Delivery,312557.77,4.0
5073,1184,Delivered,Upi,260545.57,4.0
5074,2301,Canceled,Loyalty Points,,
5075,4850,Canceled,Loyalty Points,370776.02,4.0
5076,3367,In Transit,Net Banking,155601.5,1.0
5077,2953,Canceled,Net Banking,5309.18,1.0
5078,4158,Delivered,Net Banking,134307.93,1.0
5079,2614,Delivered,Upi,141225.06,2.0
5080,3124,In Transit,Cash On Delivery,,
5081,1010,Canceled,Loyalty Points,,
5082,4129,Canceled,Net Banking,291311.49,2.0
5083,1366,Delivered,Loyalty Points,282950.94,2.0
5084,501,Delivered,Loyalty Points,192576.31,3.0
5085,4628,Delivered,Loyalty Points,100149.1,1.0
5086,4095,In Transit,Loyalty Points,149417.64,1.0
5087,2467,Canceled,Net Banking,129418.17,4.0
5088,222,Delivered,Loyalty Points,193744.86,2.0
5089,3773,Canceled,Cash On Delivery,55249.15,2.0
5090,1850,In Transit,Upi,155316.99,3.0
5091,4500,Canceled,Cash On Delivery,317554.54,4.0
5092,1465,In Transit,Net Banking,,
5093,4688,Delivered,Net Banking,,
5094,2596,In Transit,Upi,21909.0,1.0
5095,3192,Canceled,Cash On Delivery,175149.96,2.0
5096,946,In Transit,Upi,13201.39,1.0
5097,3589,Canceled,Net Banking,86301.2,1.0
5098,3257,In Transit,Cash On Delivery,,
5099,226,Delivered,Loyalty Points,177473.4,2.0
5100,3866,Canceled,Net Banking,286183.01,2.0
5101,413,Canceled,Upi,124951.65,1.0
5102,283,Delivered,Upi,,
5103,3721,Canceled,Net Banking,109095.05,2.0
5104,4025,In Transit,Net Banking,197385.45,1.0
5105,2715,In Transit,Loyalty Points,227676.62,2.0
5106,2230,Delivered,Upi,16841.08,1.0
5107,1934,Delivered,Net Banking,,
5108,675,Canceled,Upi,403743.6,3.0
5109,2234,In Transit,Net Banking,550064.66,4.0
5110,3629,Canceled,Net Banking,261463.93,2.0
5111,533,Canceled,Net Banking,275657.42,2.0
5112,2929,Canceled,Cash On Delivery,178263.59,2.0
5113,561,In Transit,Net Banking,167443.86,1.0
5114,2722,In Transit,Upi,141073.35,1.0
5115,4083,In Transit,Loyalty Points,112765.29,1.0
5116,4584,Canceled,Net Banking,181140.16,2.0
5117,69,Delivered,Net Banking,,
5118,3042,Canceled,Upi,238794.57,3.0
5119,1861,Delivered,Cash On Delivery,,
5120,2763,Delivered,Net Banking,433982.08,2.0
5121,1773,Delivered,Loyalty Points,343364.96,2.0
5122,2551,Delivered,Loyalty Points,,
5123,1179,Canceled,Loyalty Points,219689.18,2.0
5124,4076,In Transit,Upi,53423.16,1.0
5125,3648,Delivered,Upi,68253.64,1.0
5126,911,Canceled,Upi,30767.42,1.0
5127,2208,Canceled,Cash On Delivery,,
5128,4553,Delivered,Net Banking,7484.1,1.0
5129,1222,In Transit,Loyalty Points,,
5130,4121,Canceled,Net Banking,46833.81,2.0
5131,377,Canceled,Net Banking,69007.02,1.0
5132,939,Delivered,Upi,100044.21,1.0
5133,2973,Canceled,Net Banking,133392.28,1.0
5134,1204,In Transit,Cash On Delivery,128569.0,2.0
5135,3883,Delivered,Upi,,
5136,1169,Canceled,Upi,50030.0,1.0
5137,3211,In Transit,Cash On Delivery,199572.39,2.0
5138,4687,Canceled,Upi,96374.5,1.0
5139,3384,Delivered,Upi,36234.48,1.0
5140,960,In Transit,Cash On Delivery,152609.68,1.0
5141,21,Canceled,Loyalty Points,157908.36,1.0
5142,4549,Canceled,Cash On Delivery,21034.07,2.0
5143,4855,In Transit,Net Banking,145071.3,2.0
5144,1550,Canceled,Net Banking,96374.5,1.0
5145,2774,Canceled,Upi,118399.89,3.0
5146,3011,Delivered,Cash On Delivery,172254.52,2.0
5147,2362,In Transit,Net Banking,12751.23,1.0
5148,3906,In Transit,Net Banking,272247.87,2.0
5149,1245,Delivered,Cash On Delivery,498134.17,2.0
5150,2082,Canceled,Loyalty Points,,
5151,2522,Canceled,Net Banking,48174.7,1.0
5152,2987,Delivered,Net Banking,85719.14,2.0
5153,3840,Delivered,Cash On Delivery,,
5154,1554,Canceled,Loyalty Points,175221.85,1.0
5155,3194,Canceled,Cash On Delivery,242020.32,2.0
5156,3687,Canceled,Net Banking,,
5157,3743,Delivered,Cash On Delivery,225606.65,1.0
5158,1835,Delivered,Upi,164363.79,2.0
5159,3841,Delivered,Cash On Delivery,101386.3,1.0
5160,4412,Canceled,Net Banking,,
5161,3293,In Transit,Cash On Delivery,97924.53,2.0
5162,340,Canceled,Loyalty Points,75146.85,2.0
5163,3678,In Transit,Loyalty Points,125871.06,2.0
5164,4728,Delivered,Upi,67254.5,1.0
5165,1770,Canceled,Net Banking,189508.36,2.0
5166,3679,Canceled,Net Banking,297773.97,3.0
5167,1656,In Transit,Upi,,
5168,322,In Transit,Loyalty Points,30005.6,2.0
5169,2136,Delivered,Net Banking,223908.37,3.0
5170,1382,Delivered,Upi,138957.81,1.0
5171,3418,Delivered,Net Banking,,
5172,3233,Canceled,Upi,15659.8,1.0
5173,3743,Delivered,Upi,79803.56,3.0
5174,2916,Delivered,Loyalty Points,108785.18,2.0
5175,3179,In Transit,Net Banking,91108.54,1.0
5176,1551,In Transit,Cash On Delivery,175897.4,1.0
5177,778,Canceled,Cash On Delivery,208292.95,3.0
5178,1714,Delivered,Net Banking,125268.6,1.0
5179,4064,Delivered,Loyalty Points,,
5180,1727,In Transit,Net Banking,466465.08,6.0
5181,195,Canceled,Upi,77718.64,1.0
5182,3961,Canceled,Cash On Delivery,45755.15,2.0
5183,205,Delivered,Upi,116921.12,1.0
5184,1233,Canceled,Upi,189486.97,2.0
5185,1230,Delivered,Upi,9737.55,1.0
5186,3712,Delivered,Upi,,
5187,4436,In Transit,Cash On Delivery,411541.45,2.0
5188,3197,Canceled,Loyalty Points,323349.33,3.0
5189,430,In Transit,Upi,,
5190,4689,In Transit,Loyalty Points,119371.77,1.0
5191,882,Delivered,Upi,92854.95,2.0
5192,1725,In Transit,Cash On Delivery,286251.65,2.0
5193,3426,In Transit,Net Banking,104601.0,2.0
5194,1138,In Transit,Upi,328074.33,2.0
5195,2831,In Transit,Cash On Delivery,36503.78,1.0
5196,2759,Canceled,Net Banking,307304.63,2.0
5197,3680,Canceled,Net Banking,,
5198,3767,Delivered,Cash On Delivery,133960.89,3.0
5199,2271,In Transit,Net Banking,82210.28,1.0
5200,4661,Delivered,Upi,189597.0,1.0
5201,2597,Delivered,Net Banking,46151.13,1.0
5202,1832,Delivered,Net Banking,,
5203,2322,Canceled,Upi,,
5204,1624,In Transit,Net Banking,130796.95,1.0
5205,90,Delivered,Cash On Delivery,297765.61,5.0
5206,4637,In Transit,Loyalty Points,202604.65,2.0
5207,636,Delivered,Net Banking,108432.86,2.0
5208,3491,Canceled,Cash On Delivery,249288.55,3.0
5209,1865,Delivered,Loyalty Points,29003.31,2.0
5210,3635,Delivered,Upi,48969.61,1.0
5211,3088,Canceled,Cash On Delivery,370598.79,4.0
5212,4210,Delivered,Cash On Delivery,129669.0,2.0
5213,3359,In Transit,Net Banking,239327.03,2.0
5214,2673,In Transit,Loyalty Points,,
5216,67,Canceled,Cash On Delivery,557220.47,4.0
5217,1665,Delivered,Loyalty Points,266928.13,4.0
5218,3567,Canceled,Loyalty Points,577764.97,4.0
5219,2523,In Transit,Net Banking,275697.67,3.0
5220,3948,In Transit,Upi,260473.75,2.0
5221,2584,In Transit,Cash On Delivery,50015.2,1.0
5222,3885,In Transit,Loyalty Points,222919.18,3.0
5223,3209,Delivered,Loyalty Points,156170.23,4.0
5224,2617,Canceled,Net Banking,48512.05,3.0
5225,1705,In Transit,Loyalty Points,,
5226,1018,Canceled,Loyalty Points,123246.24,3.0
5227,2167,In Transit,Cash On Delivery,86044.55,1.0
5228,337,Canceled,Loyalty Points,106520.6,1.0
5229,1379,Delivered,Net Banking,353653.59,4.0
5230,159,In Transit,Loyalty Points,147650.8,1.0
5231,694,Delivered,Loyalty Points,19311.27,1.0
5232,2695,In Transit,Net Banking,102342.25,2.0
5233,4637,Delivered,Net Banking,133606.99,3.0
5234,2787,Canceled,Loyalty Points,383841.41,4.0
5235,297,Canceled,Cash On Delivery,184225.89,3.0
5236,2514,Delivered,Cash On Delivery,449274.51,3.0
5237,4171,In Transit,Net Banking,149876.62,3.0
5238,4725,Canceled,Net Banking,461914.05,4.0
5239,421,In Transit,Cash On Delivery,171734.84,1.0
5240,3097,Delivered,Cash On Delivery,99186.2,1.0
5241,2464,In Transit,Loyalty Points,37353.14,1.0
5242,125,Delivered,Net Banking,,
5243,3654,In Transit,Net Banking,50015.2,1.0
5244,4309,Delivered,Cash On Delivery,,
5245,2223,Canceled,Loyalty Points,566314.62,5.0
5246,2223,Delivered,Upi,112063.23,1.0
5247,4633,In Transit,Upi,169797.68,3.0
5248,2765,In Transit,Loyalty Points,,
5249,413,Canceled,Loyalty Points,2690.24,1.0
5250,30,Delivered,Loyalty Points,,
5251,734,Delivered,Upi,,
5252,1005,Delivered,Loyalty Points,21263.8,1.0
5253,3897,Canceled,Cash On Delivery,198435.27,3.0
5254,1009,In Transit,Cash On Delivery,,
5255,152,Canceled,Upi,67823.03,3.0
5256,4206,Canceled,Upi,343569.11,4.0
5257,814,Canceled,Net Banking,140304.15,1.0
5258,1757,In Transit,Cash On Delivery,253009.3,2.0
5259,521,Delivered,Net Banking,104957.31,2.0
5260,2358,In Transit,Loyalty Points,276228.18,2.0
5261,4569,Delivered,Net Banking,88462.53,2.0
5262,622,In Transit,Loyalty Points,411428.17,5.0
5263,1926,In Transit,Cash On Delivery,,
5264,3224,Canceled,Upi,349972.32,2.0
5265,3044,In Transit,Loyalty Points,117620.04,1.0
5266,3347,Delivered,Cash On Delivery,458320.7,3.0
5267,1277,Delivered,Net Banking,168928.53,1.0
5268,2110,Delivered,Net Banking,184800.1,1.0
5269,2798,Delivered,Upi,,
5270,1049,Canceled,Cash On Delivery,172525.63,2.0
5271,4117,In Transit,Loyalty Points,9827.68,1.0
5272,420,Canceled,Cash On Delivery,15659.8,1.0
5273,4627,Delivered,Net Banking,,
5274,1903,Canceled,Loyalty Points,38366.03,1.0
5275,1332,In Transit,Cash On Delivery,177889.28,3.0
5276,3114,In Transit,Upi,58729.56,1.0
5277,606,Delivered,Net Banking,,
5278,2910,Delivered,Upi,369706.71,3.0
5279,688,Canceled,Upi,78049.06,3.0
5280,2441,Delivered,Cash On Delivery,471548.33,3.0
5281,1179,Canceled,Upi,310995.5,3.0
5282,3165,Delivered,Cash On Delivery,218940.84,3.0
5283,1266,Canceled,Loyalty Points,328983.62,3.0
5284,4424,Canceled,Loyalty Points,34264.15,1.0
5285,1805,Canceled,Net Banking,,
5286,1581,Canceled,Cash On Delivery,239486.06,3.0
5287,385,Canceled,Loyalty Points,,
5288,3752,Delivered,Loyalty Points,,
5289,4883,Canceled,Cash On Delivery,226251.62,2.0
5290,3389,In Transit,Cash On Delivery,170521.08,1.0
5291,265,Canceled,Net Banking,,
5292,1077,In Transit,Cash On Delivery,95200.08,1.0
5294,3095,Canceled,Loyalty Points,197092.17,4.0
5295,2112,Delivered,Upi,363992.7,5.0
5296,4301,Delivered,Loyalty Points,152829.8,1.0
5297,3260,Delivered,Net Banking,96865.28,1.0
5298,1443,Delivered,Loyalty Points,382308.3,3.0
5299,4368,Canceled,Cash On Delivery,8058.36,1.0
5300,2541,Canceled,Upi,192655.69,4.0
5301,2797,In Transit,Loyalty Points,313132.09,3.0
5302,2099,In Transit,Cash On Delivery,38766.17,1.0
5303,142,Delivered,Loyalty Points,53028.58,2.0
5304,2413,Canceled,Net Banking,43939.76,2.0
5305,1502,In Transit,Upi,128370.42,1.0
5306,4230,Canceled,Upi,,
5307,2584,Canceled,Cash On Delivery,66716.08,2.0
5308,1914,In Transit,Loyalty Points,38135.13,2.0
5309,2839,Delivered,Cash On Delivery,,
5310,4239,In Transit,Net Banking,130796.95,1.0
5311,433,Canceled,Net Banking,536874.87,8.0
5312,3124,Canceled,Cash On Delivery,154003.11,2.0
5313,4102,Canceled,Cash On Delivery,122061.87,2.0
5314,1585,In Transit,Loyalty Points,153446.67,4.0
5316,3920,Delivered,Upi,51626.73,1.0
5317,1734,In Transit,Cash On Delivery,,
5318,4822,Canceled,Net Banking,29079.08,1.0
5319,840,Delivered,Cash On Delivery,,
5320,1159,In Transit,Cash On Delivery,183276.8,1.0
5321,3590,Canceled,Cash On Delivery,157287.28,1.0
5322,1166,In Transit,Upi,485061.91,3.0
5323,146,Canceled,Cash On Delivery,212940.66,2.0
5324,1849,Delivered,Loyalty Points,,
5325,4641,Delivered,Loyalty Points,54102.78,2.0
5326,1633,Delivered,Cash On Delivery,196796.6,1.0
5327,1193,In Transit,Loyalty Points,227028.18,2.0
5328,958,Delivered,Cash On Delivery,485496.42,3.0
5329,3371,Canceled,Loyalty Points,11383.23,1.0
5330,2860,Delivered,Cash On Delivery,,
5331,3826,Canceled,Net Banking,56815.31,3.0
5332,4465,Delivered,Net Banking,,
5333,1428,Canceled,Upi,82820.84,1.0
5334,4521,Delivered,Net Banking,471193.19,5.0
5335,3724,In Transit,Loyalty Points,96080.78,1.0
5336,2486,Canceled,Loyalty Points,481291.45,2.0
5337,3749,Canceled,Cash On Delivery,188824.2,1.0
5338,2534,Canceled,Net Banking,407164.62,3.0
5339,296,Delivered,Cash On Delivery,21940.16,1.0
5340,3028,Canceled,Net Banking,,
5341,666,Canceled,Loyalty Points,291318.44,3.0
5342,4102,In Transit,Upi,74640.06,2.0
5343,3279,Canceled,Upi,39321.82,1.0
5345,4065,Delivered,Upi,9305.38,1.0
5346,1699,Canceled,Net Banking,52460.27,2.0
5347,4322,Delivered,Cash On Delivery,198963.6,2.0
5348,4046,In Transit,Net Banking,,
5349,401,In Transit,Cash On Delivery,64883.78,1.0
5350,2344,Delivered,Cash On Delivery,243486.45,1.0
5351,4245,Canceled,Cash On Delivery,99640.41,2.0
5352,4330,In Transit,Loyalty Points,522179.1,3.0
5353,4355,Delivered,Net Banking,617487.41,8.0
5354,3071,In Transit,Net Banking,,
5355,3027,In Transit,Cash On Delivery,12613.03,1.0
5356,4627,Canceled,Upi,343176.92,3.0
5357,2696,In Transit,Cash On Delivery,108330.9,1.0
5358,3944,Canceled,Loyalty Points,,
5359,4212,Delivered,Cash On Delivery,344881.22,3.0
5360,2372,Delivered,Loyalty Points,44744.96,2.0
5361,890,In Transit,Upi,19655.36,1.0
5362,1652,Canceled,Net Banking,,
5363,1213,Canceled,Cash On Delivery,,
5364,4763,Delivered,Cash On Delivery,183735.74,2.0
5365,2996,Delivered,Upi,68719.5,1.0
5366,1796,Delivered,Loyalty Points,604677.81,5.0
5367,4740,Canceled,Net Banking,340499.66,3.0
5368,2448,Delivered,Loyalty Points,,
5369,4362,In Transit,Upi,149787.24,3.0
5370,2406,Delivered,Net Banking,128208.1,2.0
5371,4067,In Transit,Loyalty Points,128218.35,2.0
5372,4849,Delivered,Loyalty Points,,
5373,4476,In Transit,Upi,45939.4,1.0
5374,368,Delivered,Upi,61113.72,1.0
5375,2372,Delivered,Upi,45929.75,2.0
5376,1777,Delivered,Net Banking,32990.64,1.0
5377,927,In Transit,Loyalty Points,30679.89,1.0
5378,1338,Canceled,Cash On Delivery,34503.51,1.0
5379,3185,Delivered,Loyalty Points,155672.0,1.0
5380,4145,Canceled,Loyalty Points,229217.64,3.0
5381,46,In Transit,Cash On Delivery,37249.39,2.0
5382,1332,In Transit,Cash On Delivery,157378.56,2.0
5383,3647,Delivered,Cash On Delivery,102938.57,3.0
5384,3156,In Transit,Cash On Delivery,,
5385,841,In Transit,Upi,198085.31,3.0
5386,2818,Delivered,Net Banking,119947.86,1.0
5387,4667,In Transit,Net Banking,388476.2,3.0
5388,4253,Canceled,Net Banking,27229.44,1.0
5389,3972,In Transit,Cash On Delivery,253870.4,2.0
5390,4458,Delivered,Cash On Delivery,161155.5,2.0
5391,1557,Delivered,Cash On Delivery,,
5392,1906,In Transit,Upi,149051.65,1.0
5393,2101,In Transit,Net Banking,41105.14,1.0
5394,879,In Transit,Cash On Delivery,75354.46,2.0
5395,4671,In Transit,Net Banking,217608.22,2.0
5396,4019,Delivered,Loyalty Points,336503.49,2.0
5397,4191,Delivered,Loyalty Points,,
5398,2287,In Transit,Upi,548065.1,3.0
5399,3676,Delivered,Loyalty Points,75344.77,2.0
5400,2175,Canceled,Cash On Delivery,95903.07,1.0
5401,2105,In Transit,Upi,169583.86,2.0
5402,405,Delivered,Cash On Delivery,116181.34,2.0
5403,3450,In Transit,Loyalty Points,,
5404,3281,In Transit,Loyalty Points,31237.75,2.0
5405,4909,Delivered,Cash On Delivery,255895.01,2.0
5406,2891,Canceled,Net Banking,107225.26,2.0
5407,2191,Delivered,Upi,29936.4,1.0
5408,2885,In Transit,Loyalty Points,139775.53,3.0
5409,2509,Delivered,Loyalty Points,,
5410,3307,Delivered,Cash On Delivery,140784.19,2.0
5411,1846,In Transit,Cash On Delivery,,
5412,875,Canceled,Net Banking,59060.32,1.0
5413,4999,Delivered,Loyalty Points,,
5414,554,In Transit,Cash On Delivery,24405.24,2.0
5415,3980,Delivered,Loyalty Points,397713.1,4.0
5416,4282,Canceled,Net Banking,182760.05,2.0
5417,4509,In Transit,Loyalty Points,351072.75,2.0
5418,926,Canceled,Cash On Delivery,59822.4,1.0
5419,595,Canceled,Loyalty Points,154249.48,1.0
5420,3536,Canceled,Loyalty Points,415981.17,3.0
5421,3045,Delivered,Net Banking,220227.2,2.0
5422,4378,Delivered,Cash On Delivery,137685.08,2.0
5423,1148,Delivered,Net Banking,21951.86,1.0
5424,808,In Transit,Cash On Delivery,,
5425,1374,Delivered,Upi,198470.45,2.0
5426,4337,Delivered,Cash On Delivery,32185.45,1.0
5427,1163,In Transit,Cash On Delivery,187189.81,3.0
5428,4739,Canceled,Loyalty Points,131524.02,4.0
5429,745,In Transit,Net Banking,257434.38,2.0
5430,1213,In Transit,Net Banking,252201.57,2.0
5431,4822,In Transit,Upi,,
